chembl_id,pref_name,max_phase,smiles,inchi_key_x,ID,SMILES,drug_status,chembl_smiles,inchi_key_y
CHEMBL107360,QUINUPRAMINE,2,c1ccc2c(c1)CCc1ccccc1N2C1CN2CCC1CC2,JCBQCKFFSPGEDY-UHFFFAOYSA-N,DB13246,c1ccc2c(c1)N(C1C[NH+]3CCC1CC3)c1ccccc1CC2,Phase 2,c1ccc2c(c1)CCc1ccccc1N2C1CN2CCC1CC2,JCBQCKFFSPGEDY-UHFFFAOYSA-N
CHEMBL107400,SOBETIROME,2,Cc1cc(OCC(=O)O)cc(C)c1Cc1ccc(O)c(C(C)C)c1,QNAZTOHXCZPOSA-UHFFFAOYSA-N,DB07425,[O-]C(=O)COc1cc(C)c(c(c1)C)Cc1ccc(c(c1)C(C)C)O,Phase 2,Cc1cc(OCC(=O)O)cc(C)c1Cc1ccc(O)c(C(C)C)c1,QNAZTOHXCZPOSA-UHFFFAOYSA-N
CHEMBL107430,NRX195183,2,CC1(C)CCC(C)(C)c2c1cc(C(=O)Nc1cc(F)c(C(=O)O)c(F)c1)c(O)c2Cl,PNAWUIKCVQSLFG-UHFFFAOYSA-N,DB05653,O=C(c1cc2c(c(c1O)Cl)C(C)(C)CCC2(C)C)Nc1cc(F)c(c(c1)F)C(=O)[O-],Phase 2,CC1(C)CCC(C)(C)c2c1cc(C(=O)Nc1cc(F)c(C(=O)O)c(F)c1)c(O)c2Cl,PNAWUIKCVQSLFG-UHFFFAOYSA-N
CHEMBL1075,MORICIZINE,4,CCOC(=O)Nc1ccc2c(c1)N(C(=O)CCN1CCOCC1)c1ccccc1S2,FUBVWMNBEHXPSU-UHFFFAOYSA-N,DB00680,CCOC(=O)Nc1ccc2c(c1)N(C(=O)CC[NH+]1CCOCC1)c1c(S2)cccc1,APPROVED - Phase 4,CCOC(=O)Nc1ccc2c(c1)N(C(=O)CCN1CCOCC1)c1ccccc1S2,FUBVWMNBEHXPSU-UHFFFAOYSA-N
CHEMBL1075733,VALNOCTAMIDE,3,CCC(C)C(CC)C(N)=O,QRCJOCOSPZMDJY-UHFFFAOYSA-N,DB13099,CCC(C(CC)C)C(=O)N,Phase 3,CCC(C)C(CC)C(N)=O,QRCJOCOSPZMDJY-UHFFFAOYSA-N
CHEMBL1076211,TOLPERISONE,3,Cc1ccc(C(=O)C(C)CN2CCCCC2)cc1,FSKFPVLPFLJRQB-UHFFFAOYSA-N,DB06264,CC(C(=O)c1ccc(cc1)C)C[NH+]1CCCCC1,Phase 3,Cc1ccc(C(=O)C(C)CN2CCCCC2)cc1,FSKFPVLPFLJRQB-UHFFFAOYSA-N
CHEMBL1076263,SETROBUVIR,2,CS(=O)(=O)Nc1ccc2c(c1)S(=O)(=O)N=C(C1=C(O)[C@@H]3[C@H]4CC[C@H](C4)[C@@H]3N(Cc3ccc(F)cc3)C1=O)N2,DEKOYVOWOVJMPM-RLHIPHHXSA-N,DB12051,Fc1ccc(cc1)CN1[C@H]2[C@@H]3CC[C@H]([C@H]2C(=C(C1=O)C1=[NH+]S(=O)(=O)c2c(N1)ccc(c2)NS(=O)(=O)C)[O-])C3,Phase 2,CS(=O)(=O)Nc1ccc2c(c1)S(=O)(=O)N=C(C1=C(O)[C@@H]3[C@H]4CC[C@H](C4)[C@@H]3N(Cc3ccc(F)cc3)C1=O)N2,DEKOYVOWOVJMPM-RLHIPHHXSA-N
CHEMBL1076347,TRICLOCARBAN,2,O=C(Nc1ccc(Cl)cc1)Nc1ccc(Cl)c(Cl)c1,ICUTUKXCWQYESQ-UHFFFAOYSA-N,DB11155,O=C(Nc1ccc(c(c1)Cl)Cl)Nc1ccc(cc1)Cl,Phase 2,O=C(Nc1ccc(Cl)cc1)Nc1ccc(Cl)c(Cl)c1,ICUTUKXCWQYESQ-UHFFFAOYSA-N
CHEMBL1076903,VARENICLINE,4,c1cnc2cc3c(cc2n1)[C@@H]1CNC[C@H]3C1,JQSHBVHOMNKWFT-DTORHVGOSA-N,DB01273,[NH2+]1CC2CC(C1)c1c2cc2c(c1)nccn2,APPROVED - Phase 4,c1cnc2cc3c(cc2n1)[C@@H]1CNC[C@H]3C1,JQSHBVHOMNKWFT-DTORHVGOSA-N
CHEMBL1076930,INARIGIVIR SOPROXIL,2,CO[C@@H]1[C@H](OP(=O)(OC[C@H]2O[C@@H](n3cnc4c(N)ncnc43)C[C@@H]2O)SCOC(=O)OC(C)C)[C@@H](CO)O[C@H]1n1ccc(=O)[nH]c1=O,CJCYTUJOSMYXLE-JDLSZIHUSA-N,DB15063,OC[C@H]1O[C@H]([C@@H]([C@@H]1OP(=O)(OC[C@H]1O[C@H](C[C@@H]1O)n1cnc2c1ncnc2N)SCOC(=O)OC(C)C)OC)n1ccc(=O)[nH]c1=O,Phase 2,CO[C@@H]1[C@H](OP(=O)(OC[C@H]2O[C@@H](n3cnc4c(N)ncnc43)C[C@@H]2O)SCOC(=O)OC(C)C)[C@@H](CO)O[C@H]1n1ccc(=O)[nH]c1=O,CJCYTUJOSMYXLE-JDLSZIHUSA-N
CHEMBL1077,BROMFENAC,4,Nc1c(CC(=O)O)cccc1C(=O)c1ccc(Br)cc1,ZBPLOVFIXSTCRZ-UHFFFAOYSA-N,DB00963,[O-]C(=O)Cc1cccc(c1N)C(=O)c1ccc(cc1)Br,APPROVED - Phase 4,Nc1c(CC(=O)O)cccc1C(=O)c1ccc(Br)cc1,ZBPLOVFIXSTCRZ-UHFFFAOYSA-N
CHEMBL1077896,ROPIVACAINE,4,CCCN1CCCC[C@H]1C(=O)Nc1c(C)cccc1C,ZKMNUMMKYBVTFN-HNNXBMFYSA-N,DB00296,CCC[NH+]1CCCC[C@H]1C(=O)Nc1c(C)cccc1C,APPROVED - Phase 4,CCCN1CCCC[C@H]1C(=O)Nc1c(C)cccc1C,ZKMNUMMKYBVTFN-HNNXBMFYSA-N
CHEMBL1078178,MOMELOTINIB,4,N#CCNC(=O)c1ccc(-c2ccnc(Nc3ccc(N4CCOCC4)cc3)n2)cc1,ZVHNDZWQTBEVRY-UHFFFAOYSA-N,DB11763,N#CCNC(=O)c1ccc(cc1)c1ccnc(n1)Nc1ccc(cc1)N1CCOCC1,APPROVED - Phase 4,N#CCNC(=O)c1ccc(-c2ccnc(Nc3ccc(N4CCOCC4)cc3)n2)cc1,ZVHNDZWQTBEVRY-UHFFFAOYSA-N
CHEMBL1078261,PROPIVERINE,3,CCCOC(C(=O)OC1CCN(C)CC1)(c1ccccc1)c1ccccc1,QPCVHQBVMYCJOM-UHFFFAOYSA-N,DB12278,CCCOC(c1ccccc1)(c1ccccc1)C(=O)OC1CC[NH+](CC1)C,Phase 3,CCCOC(C(=O)OC1CCN(C)CC1)(c1ccccc1)c1ccccc1,QPCVHQBVMYCJOM-UHFFFAOYSA-N
CHEMBL1078685,TOPIROXOSTAT,2,N#Cc1cc(-c2n[nH]c(-c3ccncc3)n2)ccn1,UBVZQGOVTLIHLH-UHFFFAOYSA-N,DB01685,N#Cc1nccc(c1)c1n[nH]c(n1)c1ccncc1,Phase 2,N#Cc1cc(-c2n[nH]c(-c3ccncc3)n2)ccn1,UBVZQGOVTLIHLH-UHFFFAOYSA-N
CHEMBL107874,TRIDECANOATE,2,CCCCCCCCCCCCC(=O)O,SZHOJFHSIKHZHA-UHFFFAOYSA-N,DB02448,CCCCCCCCCCCCC(=O)[O-],Phase 2,CCCCCCCCCCCCC(=O)O,SZHOJFHSIKHZHA-UHFFFAOYSA-N
CHEMBL1079,TIZANIDINE,4,Clc1ccc2nsnc2c1NC1=NCCN1,XFYDIVBRZNQMJC-UHFFFAOYSA-N,DB00697,Clc1ccc2c(c1NC1=[NH+]CCN1)nsn2,APPROVED - Phase 4,Clc1ccc2nsnc2c1NC1=NCCN1,XFYDIVBRZNQMJC-UHFFFAOYSA-N
CHEMBL1079576,PHENPROBAMATE,2,NC(=O)OCCCc1ccccc1,CAMYKONBWHRPDD-UHFFFAOYSA-N,DB13354,NC(=O)OCCCc1ccccc1,Phase 2,NC(=O)OCCCc1ccccc1,CAMYKONBWHRPDD-UHFFFAOYSA-N
CHEMBL1079604,METAXALONE,4,Cc1cc(C)cc(OCC2CNC(=O)O2)c1,IMWZZHHPURKASS-UHFFFAOYSA-N,DB00660,O=C1NCC(O1)COc1cc(C)cc(c1)C,APPROVED - Phase 4,Cc1cc(C)cc(OCC2CNC(=O)O2)c1,IMWZZHHPURKASS-UHFFFAOYSA-N
CHEMBL1079905,PROPENTOFYLLINE,2,CCCn1cnc2c1c(=O)n(CCCCC(C)=O)c(=O)n2C,RBQOQRRFDPXAGN-UHFFFAOYSA-N,DB06479,CCCn1cnc2c1c(=O)n(CCCCC(=O)C)c(=O)n2C,Phase 2,CCCn1cnc2c1c(=O)n(CCCCC(C)=O)c(=O)n2C,RBQOQRRFDPXAGN-UHFFFAOYSA-N
CHEMBL1079935,AMPEROZIDE,2,CCNC(=O)N1CCN(CCCC(c2ccc(F)cc2)c2ccc(F)cc2)CC1,NNAIYOXJNVGUOM-UHFFFAOYSA-N,DB08927,CCNC(=O)N1CC[NH+](CC1)CCCC(c1ccc(cc1)F)c1ccc(cc1)F,Phase 2,CCNC(=O)N1CCN(CCCC(c2ccc(F)cc2)c2ccc(F)cc2)CC1,NNAIYOXJNVGUOM-UHFFFAOYSA-N
CHEMBL108,CARBAMAZEPINE,4,NC(=O)N1c2ccccc2C=Cc2ccccc21,FFGPTBGBLSHEPO-UHFFFAOYSA-N,DB00564,NC(=O)N1c2ccccc2C=Cc2c1cccc2,APPROVED - Phase 4,NC(=O)N1c2ccccc2C=Cc2ccccc21,FFGPTBGBLSHEPO-UHFFFAOYSA-N
CHEMBL1080884,LUBAZODONE,2,Fc1ccc(OC[C@@H]2CNCCO2)c2c1CCC2,HTODIQZHVCHVGM-JTQLQIEISA-N,DB09196,Fc1ccc(c2c1CCC2)OC[C@@H]1C[NH2+]CCO1,Phase 2,Fc1ccc(OC[C@@H]2CNCCO2)c2c1CCC2,HTODIQZHVCHVGM-JTQLQIEISA-N
CHEMBL1080983,FEBANTEL,2,COCC(=O)Nc1cc(Sc2ccccc2)ccc1N=C(NC(=O)OC)NC(=O)OC,HMCCXLBXIJMERM-UHFFFAOYSA-N,DB11409,COCC(=O)Nc1cc(ccc1[NH+]=C(NC(=O)OC)NC(=O)OC)Sc1ccccc1,Phase 2,COCC(=O)Nc1cc(Sc2ccccc2)ccc1N=C(NC(=O)OC)NC(=O)OC,HMCCXLBXIJMERM-UHFFFAOYSA-N
CHEMBL1081506,TALNIFLUMATE,2,O=C1OC(OC(=O)c2cccnc2Nc2cccc(C(F)(F)F)c2)c2ccccc21,ANMLJLFWUCQGKZ-UHFFFAOYSA-N,DB09295,O=C(c1cccnc1Nc1cccc(c1)C(F)(F)F)OC1OC(=O)c2c1cccc2,Phase 2,O=C1OC(OC(=O)c2cccnc2Nc2cccc(C(F)(F)F)c2)c2ccccc21,ANMLJLFWUCQGKZ-UHFFFAOYSA-N
CHEMBL1082,AMOXICILLIN,4,CC1(C)S[C@@H]2[C@H](NC(=O)[C@H](N)c3ccc(O)cc3)C(=O)N2[C@H]1C(=O)O,LSQZJLSUYDQPKJ-NJBDSQKTSA-N,DB01060,[NH3+][C@H](c1ccc(cc1)O)C(=O)N[C@@H]1C(=O)N2[C@@H]1SC([C@@H]2C(=O)[O-])(C)C,APPROVED - Phase 4,CC1(C)S[C@@H]2[C@H](NC(=O)[C@H](N)c3ccc(O)cc3)C(=O)N2[C@H]1C(=O)O,LSQZJLSUYDQPKJ-NJBDSQKTSA-N
CHEMBL1082354,TENONITROZOLE,2,O=C(Nc1ncc([N+](=O)[O-])s1)c1cccs1,ZLOXYEZYWCTXHU-UHFFFAOYSA-N,DB13659,O=C(c1cccs1)Nc1ncc(s1)N(=O)=O,Phase 2,O=C(Nc1ncc([N+](=O)[O-])s1)c1cccs1,ZLOXYEZYWCTXHU-UHFFFAOYSA-N
CHEMBL1082407,ENZALUTAMIDE,4,CNC(=O)c1ccc(N2C(=S)N(c3ccc(C#N)c(C(F)(F)F)c3)C(=O)C2(C)C)cc1F,WXCXUHSOUPDCQV-UHFFFAOYSA-N,DB08899,CNC(=O)c1ccc(cc1F)N1C(=S)N(C(=O)C1(C)C)c1ccc(c(c1)C(F)(F)F)C#N,APPROVED - Phase 4,CNC(=O)c1ccc(N2C(=S)N(c3ccc(C#N)c(C(F)(F)F)c3)C(=O)C2(C)C)cc1F,WXCXUHSOUPDCQV-UHFFFAOYSA-N
CHEMBL1082508,LANDIPIRDINE,2,NC(=O)NC[C@@H]1CCCc2cc(S(=O)(=O)c3cccc(F)c3)ccc21,MTTHRRVVGMPYQG-ZDUSSCGKSA-N,DB16214,NC(=O)NC[C@@H]1CCCc2c1ccc(c2)S(=O)(=O)c1cccc(c1)F,Phase 2,NC(=O)NC[C@@H]1CCCc2cc(S(=O)(=O)c3cccc(F)c3)ccc21,MTTHRRVVGMPYQG-ZDUSSCGKSA-N
CHEMBL1082723,CIPARGAMIN,2,C[C@H]1Cc2c([nH]c3cc(Cl)c(F)cc23)[C@@]2(N1)C(=O)Nc1ccc(Cl)cc12,CKLPLPZSUQEDRT-WPCRTTGESA-N,DB12306,C[C@H]1Cc2c3cc(F)c(cc3[nH]c2[C@@]2([NH2+]1)C(=O)Nc1c2cc(Cl)cc1)Cl,Phase 2,C[C@H]1Cc2c([nH]c3cc(Cl)c(F)cc23)[C@@]2(N1)C(=O)Nc1ccc(Cl)cc12,CKLPLPZSUQEDRT-WPCRTTGESA-N
CHEMBL1083390,INTEPIRDINE,3,O=S(=O)(c1ccccc1)c1cnc2c(N3CCNCC3)cccc2c1,JJZFWROHYSMCMU-UHFFFAOYSA-N,DB12680,O=S(=O)(c1cnc2c(c1)cccc2N1CC[NH2+]CC1)c1ccccc1,Phase 3,O=S(=O)(c1ccccc1)c1cnc2c(N3CCNCC3)cccc2c1,JJZFWROHYSMCMU-UHFFFAOYSA-N
CHEMBL108358,TIAZOFURIN,2,NC(=O)c1csc([C@@H]2O[C@H](CO)[C@@H](O)[C@H]2O)n1,FVRDYQYEVDDKCR-DBRKOABJSA-N,DB13243,OC[C@H]1O[C@H]([C@@H]([C@@H]1O)O)c1scc(n1)C(=O)N,Phase 2,NC(=O)c1csc([C@@H]2O[C@H](CO)[C@@H](O)[C@H]2O)n1,FVRDYQYEVDDKCR-DBRKOABJSA-N
CHEMBL1083659,SUVOREXANT,4,Cc1ccc(-n2nccn2)c(C(=O)N2CCN(c3nc4cc(Cl)ccc4o3)CC[C@H]2C)c1,JYTNQNCOQXFQPK-MRXNPFEDSA-N,DB09034,Cc1ccc(c(c1)C(=O)N1CCN(CC[C@H]1C)c1oc2c(n1)cc(cc2)Cl)n1nccn1,APPROVED - Phase 4,Cc1ccc(-n2nccn2)c(C(=O)N2CCN(c3nc4cc(Cl)ccc4o3)CC[C@H]2C)c1,JYTNQNCOQXFQPK-MRXNPFEDSA-N
CHEMBL1084430,INARIGIVIR,2,CO[C@@H]1[C@H](OP(=O)(S)OC[C@H]2O[C@@H](n3cnc4c(N)ncnc43)C[C@@H]2O)[C@@H](CO)O[C@H]1n1ccc(=O)[nH]c1=O,LYMICVBGNUEHGE-FUQPUAIBSA-N,DB15062,OC[C@H]1O[C@H]([C@@H]([C@@H]1OP(=O)(OC[C@H]1O[C@H](C[C@@H]1O)n1cnc2c1ncnc2N)S)OC)n1ccc(=O)[nH]c1=O,Phase 2,CO[C@@H]1[C@H](OP(=O)(S)OC[C@H]2O[C@@H](n3cnc4c(N)ncnc43)C[C@@H]2O)[C@@H](CO)O[C@H]1n1ccc(=O)[nH]c1=O,LYMICVBGNUEHGE-FUQPUAIBSA-N
CHEMBL1085,ACETOPHENAZINE,4,CC(=O)c1ccc2c(c1)N(CCCN1CCN(CCO)CC1)c1ccccc1S2,WNTYBHLDCKXEOT-UHFFFAOYSA-N,DB01063,OCC[NH+]1CC[NH+](CC1)CCCN1c2ccccc2Sc2c1cc(cc2)C(=O)C,APPROVED - Phase 4,CC(=O)c1ccc2c(c1)N(CCCN1CCN(CCO)CC1)c1ccccc1S2,WNTYBHLDCKXEOT-UHFFFAOYSA-N
CHEMBL108545,METHYL SALICYLATE,4,COC(=O)c1ccccc1O,OSWPMRLSEDHDFF-UHFFFAOYSA-N,DB09543,COC(=O)c1ccccc1O,APPROVED - Phase 4,COC(=O)c1ccccc1O,OSWPMRLSEDHDFF-UHFFFAOYSA-N
CHEMBL1085699,MANIDIPINE 6300,3,COC(=O)C1=C(C)NC(C)=C(C(=O)OCCN2CCN(C(c3ccccc3)c3ccccc3)CC2)C1c1cccc([N+](=O)[O-])c1,ANEBWFXPVPTEET-UHFFFAOYSA-N,DB09238,COC(=O)C1=C(C)NC(=C(C1c1cccc(c1)N(=O)=O)C(=O)OCC[NH+]1CC[NH+](CC1)C(c1ccccc1)c1ccccc1)C,Phase 3,COC(=O)C1=C(C)NC(C)=C(C(=O)OCCN2CCN(C(c3ccccc3)c3ccccc3)CC2)C1c1cccc([N+](=O)[O-])c1,ANEBWFXPVPTEET-UHFFFAOYSA-N
CHEMBL1086,DIBUCAINE,4,CCCCOc1cc(C(=O)NCCN(CC)CC)c2ccccc2n1,PUFQVTATUTYEAL-UHFFFAOYSA-N,DB00527,CCCCOc1nc2ccccc2c(c1)C(=O)NCC[NH+](CC)CC,APPROVED - Phase 4,CCCCOc1cc(C(=O)NCCN(CC)CC)c2ccccc2n1,PUFQVTATUTYEAL-UHFFFAOYSA-N
CHEMBL1086440,TRICLABENDAZOLE,4,CSc1nc2cc(Cl)c(Oc3cccc(Cl)c3Cl)cc2[nH]1,NQPDXQQQCQDHHW-UHFFFAOYSA-N,DB12245,CSc1[nH]c2c(n1)cc(c(c2)Cl)Oc1cccc(c1Cl)Cl,APPROVED - Phase 4,CSc1nc2cc(Cl)c(Oc3cccc(Cl)c3Cl)cc2[nH]1,NQPDXQQQCQDHHW-UHFFFAOYSA-N
CHEMBL1086997,LUCERASTAT,3,CCCCN1C[C@H](O)[C@@H](O)[C@@H](O)[C@H]1CO,UQRORFVVSGFNRO-XFWSIPNHSA-N,DB14872,CCCC[NH+]1C[C@H](O)[C@H]([C@H]([C@H]1CO)O)O,Phase 3,CCCCN1C[C@H](O)[C@@H](O)[C@@H](O)[C@H]1CO,UQRORFVVSGFNRO-XFWSIPNHSA-N
CHEMBL1087,MEPIVACAINE,4,Cc1cccc(C)c1NC(=O)C1CCCCN1C,INWLQCZOYSRPNW-UHFFFAOYSA-N,DB00961,C[NH+]1CCCCC1C(=O)Nc1c(C)cccc1C,APPROVED - Phase 4,Cc1cccc(C)c1NC(=O)C1CCCCN1C,INWLQCZOYSRPNW-UHFFFAOYSA-N
CHEMBL1087630,OXIBENDAZOLE,2,CCCOc1ccc2[nH]c(NC(=O)OC)nc2c1,RAOCRURYZCVHMG-UHFFFAOYSA-N,DB04910,CCCOc1ccc2c(c1)[nH]c(n2)NC(=O)OC,Phase 2,CCCOc1ccc2[nH]c(NC(=O)OC)nc2c1,RAOCRURYZCVHMG-UHFFFAOYSA-N
CHEMBL10878,AGOMELATINE,4,COc1ccc2cccc(CCNC(C)=O)c2c1,YJYPHIXNFHFHND-UHFFFAOYSA-N,DB06594,COc1ccc2c(c1)c(CCNC(=O)C)ccc2,APPROVED - Phase 4,COc1ccc2cccc(CCNC(C)=O)c2c1,YJYPHIXNFHFHND-UHFFFAOYSA-N
CHEMBL1088,MESORIDAZINE,4,CN1CCCCC1CCN1c2ccccc2Sc2ccc([S+](C)[O-])cc21,SLVMESMUVMCQIY-UHFFFAOYSA-N,DB00933,C[NH+]1CCCCC1CCN1c2ccccc2Sc2c1cc(cc2)S(=O)C,APPROVED - Phase 4,CN1CCCCC1CCN1c2ccccc2Sc2ccc([S+](C)[O-])cc21,SLVMESMUVMCQIY-UHFFFAOYSA-N
CHEMBL108821,SITAFLOXACIN ANHYDROUS,3,N[C@@H]1CN(c2c(F)cc3c(=O)c(C(=O)O)cn([C@@H]4C[C@@H]4F)c3c2Cl)CC12CC2,PNUZDKCDAWUEGK-CYZMBNFOSA-N,DB13261,F[C@H]1C[C@H]1n1cc(C(=O)[O-])c(=O)c2c1c(Cl)c(N1C[C@H](C3(C1)CC3)[NH3+])c(c2)F.F[C@H]1C[C@H]1n1cc(C(=O)[O-])c(=O)c2c1c(Cl)c(N1C[C@H](C3(C1)CC3)[NH3+])c(c2)F.O.O.O,Phase 3,N[C@@H]1CN(c2c(F)cc3c(=O)c(C(=O)O)cn([C@@H]4C[C@@H]4F)c3c2Cl)CC12CC2,PNUZDKCDAWUEGK-CYZMBNFOSA-N
CHEMBL1088751,PH-797804,2,CNC(=O)c1ccc(C)c(-n2c(C)cc(OCc3ccc(F)cc3F)c(Br)c2=O)c1,KCAJXIDMCNPGHZ-UHFFFAOYSA-N,DB07941,CNC(=O)c1ccc(c(c1)n1c(C)cc(c(c1=O)Br)OCc1ccc(cc1F)F)C,Phase 2,CNC(=O)c1ccc(C)c(-n2c(C)cc(OCc3ccc(F)cc3F)c(Br)c2=O)c1,KCAJXIDMCNPGHZ-UHFFFAOYSA-N
CHEMBL1088752,LOSMAPIMOD,3,Cc1c(F)cc(C(=O)NC2CC2)cc1-c1ccc(C(=O)NCC(C)(C)C)cn1,KKYABQBFGDZVNQ-UHFFFAOYSA-N,DB12270,O=C(c1ccc(nc1)c1cc(cc(c1C)F)C(=O)NC1CC1)NCC(C)(C)C,Phase 3,Cc1c(F)cc(C(=O)NC2CC2)cc1-c1ccc(C(=O)NCC(C)(C)C)cn1,KKYABQBFGDZVNQ-UHFFFAOYSA-N
CHEMBL1088977,ADEMETIONINE,3,C[S+](CC[C@H](N)C(=O)[O-])C[C@H]1O[C@@H](n2cnc3c(N)ncnc32)[C@H](O)[C@@H]1O,MEFKEPWMEQBLKI-AIRLBKTGSA-N,DB00118,C[S+](C[C@H]1O[C@H]([C@@H]([C@@H]1O)O)n1cnc2c1ncnc2N)CC[C@@H](C(=O)[O-])[NH3+],Phase 3,C[S+](CC[C@H](N)C(=O)[O-])C[C@H]1O[C@@H](n2cnc3c(N)ncnc32)[C@H](O)[C@@H]1O,MEFKEPWMEQBLKI-AIRLBKTGSA-N
CHEMBL1089,PHENELZINE,4,NNCCc1ccccc1,RMUCZJUITONUFY-UHFFFAOYSA-N,DB00780,NNCCc1ccccc1,APPROVED - Phase 4,NNCCc1ccccc1,RMUCZJUITONUFY-UHFFFAOYSA-N
CHEMBL1089221,BENDAZAC,4,O=C(O)COc1nn(Cc2ccccc2)c2ccccc12,BYFMCKSPFYVMOU-UHFFFAOYSA-N,DB13501,[O-]C(=O)COc1nn(c2c1cccc2)Cc1ccccc1,APPROVED - Phase 4,O=C(O)COc1nn(Cc2ccccc2)c2ccccc12,BYFMCKSPFYVMOU-UHFFFAOYSA-N
CHEMBL1089318,OPICAPONE,4,Cc1c(Cl)c(C)[n+]([O-])c(Cl)c1-c1noc(-c2cc(O)c(O)c([N+](=O)[O-])c2)n1,ASOADIZOVZTJSR-UHFFFAOYSA-N,DB11632,Oc1cc(cc(c1O)[N+](=O)[O-])c1onc(n1)c1c(C)c(Cl)c([n+](c1Cl)[O-])C,APPROVED - Phase 4,Cc1c(Cl)c(C)[n+]([O-])c(Cl)c1-c1noc(-c2cc(O)c(O)c([N+](=O)[O-])c2)n1,ASOADIZOVZTJSR-UHFFFAOYSA-N
CHEMBL1089641,TRYPAN BLUE FREE ACID,4,Cc1cc(-c2ccc(/N=N/c3c(S(=O)(=O)O)cc4cc(S(=O)(=O)O)cc(N)c4c3O)c(C)c2)ccc1/N=N/c1c(S(=O)(=O)O)cc2cc(S(=O)(=O)O)cc(N)c2c1O,ZBNARPCCDMHDDV-HVMBLDELSA-N,DB09158,Cc1cc(ccc1/N=N/c1c(O)c2c(N)cc(cc2cc1S(=O)(=O)[O-])S(=O)(=O)[O-])c1ccc(c(c1)C)/N=N/c1c(O)c2c(N)cc(cc2cc1S(=O)(=O)[O-])S(=O)(=O)[O-],APPROVED - Phase 4,Cc1cc(-c2ccc(/N=N/c3c(S(=O)(=O)O)cc4cc(S(=O)(=O)O)cc(N)c4c3O)c(C)c2)ccc1/N=N/c1c(S(=O)(=O)O)cc2cc(S(=O)(=O)O)cc(N)c2c1O,ZBNARPCCDMHDDV-HVMBLDELSA-N
CHEMBL109,VALPROIC ACID,4,CCCC(CCC)C(=O)O,NIJJYAXOARWZEE-UHFFFAOYSA-N,DB00313,CCCC(C(=O)[O-])CCC,APPROVED - Phase 4,CCCC(CCC)C(=O)O,NIJJYAXOARWZEE-UHFFFAOYSA-N
CHEMBL1090,VIDARABINE,4,Nc1ncnc2c1ncn2[C@@H]1O[C@H](CO)[C@@H](O)[C@@H]1O,OIRDTQYFTABQOQ-UHTZMRCNSA-N,DB00194,OC[C@H]1O[C@H]([C@H]([C@@H]1O)O)n1cnc2c1ncnc2N,APPROVED - Phase 4,Nc1ncnc2c1ncn2[C@@H]1O[C@H](CO)[C@@H](O)[C@@H]1O,OIRDTQYFTABQOQ-UHTZMRCNSA-N
CHEMBL1090090,VX-702,2,NC(=O)c1ccc(N(C(N)=O)c2c(F)cccc2F)nc1-c1ccc(F)cc1F,FYSRKRZDBHOFAY-UHFFFAOYSA-N,DB05470,Fc1ccc(c(c1)F)c1nc(ccc1C(=O)N)N(c1c(F)cccc1F)C(=O)N,Phase 2,NC(=O)c1ccc(N(C(N)=O)c2c(F)cccc2F)nc1-c1ccc(F)cc1F,FYSRKRZDBHOFAY-UHFFFAOYSA-N
CHEMBL1090173,SD-0006,1,O=C(CO)N1CCC(c2n[nH]c(-c3ccc(Cl)cc3)c2-c2ccncn2)CC1,CATQHDWESBRRQA-UHFFFAOYSA-N,DB07943,OCC(=O)N1CCC(CC1)c1n[nH]c(c1c1ccncn1)c1ccc(cc1)Cl,Phase 1,O=C(CO)N1CCC(c2n[nH]c(-c3ccc(Cl)cc3)c2-c2ccncn2)CC1,CATQHDWESBRRQA-UHFFFAOYSA-N
CHEMBL1090488,PF-00446687,2,C[C@@H]1CN(C(=O)[C@@H]2CN(C(C)(C)C)C[C@H]2c2ccc(F)cc2F)C[C@H](C)[C@@]1(O)c1ccccc1,WHPJOAUPIZDJNX-AGGGUQDCSA-N,DB12517,Fc1ccc(c(c1)F)[C@@H]1C[NH+](C[C@H]1C(=O)N1C[C@H](C)[C@@]([C@@H](C1)C)(O)c1ccccc1)C(C)(C)C,Phase 2,C[C@@H]1CN(C(=O)[C@@H]2CN(C(C)(C)C)C[C@H]2c2ccc(F)cc2F)C[C@H](C)[C@@]1(O)c1ccccc1,WHPJOAUPIZDJNX-AGGGUQDCSA-N
CHEMBL1090771,AVAGACESTAT,2,NC(=O)[C@@H](CCC(F)(F)F)N(Cc1ccc(-c2ncon2)cc1F)S(=O)(=O)c1ccc(Cl)cc1,XEAOPVUAMONVLA-QGZVFWFLSA-N,DB11893,NC(=O)[C@H](N(S(=O)(=O)c1ccc(cc1)Cl)Cc1ccc(cc1F)c1nocn1)CCC(F)(F)F,Phase 2,NC(=O)[C@@H](CCC(F)(F)F)N(Cc1ccc(-c2ncon2)cc1F)S(=O)(=O)c1ccc(Cl)cc1,XEAOPVUAMONVLA-QGZVFWFLSA-N
