ligand_id,smiles,no_2og_binary,no_2og_pred_value,no_2og_ligand_iptm
P4H6__Molport-000-829-140,Oc1cc(O)c(C(=O)Cc2ccc3OCCOc3c2)c(O)c1,0.712132931,-0.852091074,0.973654449
P4H6__Molport-001-917-465,OC(=O)C12CCCC(CCC1)(C2)C(O)=O,0.711933672,0.980648518,0.977498889
P4H6__Molport-051-529-367,O[C@H]1CCN(C[C@@]1(CCCc1ccccc1)C(O)=O)C(=O)c1cccnc1O,0.711791992,0.403290272,0.959813178
P4H6__Molport-019-784-041,Cc1ccc(NNC(=O)C2C3CC(C=C3)C2C(O)=O)cc1,0.711689353,1.334478498,0.969984353
P4H6__Molport-002-507-865,COc1ccc2sc(nc2c1)N1C[C@]23O[C@H](C=C2)C(C3C1=O)C(O)=O,0.711578965,0.100693464,0.986255646
P4H6__Molport-002-520-491,CC(=O)OC[C@H]1OC(Oc2cccc3cccnc23)[C@H](OC(C)=O)[C@@H](OC(C)=O)[C@@H]1OC(C)=O,0.711536884,-0.781122923,0.889337063
P4H6__Molport-021-756-125,COCCCN1[C@@H]2CCN(C[C@@H]2CCC1=O)C(=O)c1ccc[nH]1,0.711216152,0.408771992,0.953523576
P4H6__Molport-028-855-796,COC(=O)CC(c1ccc2OCCOc2c1)c1oc(C)cc(=O)c1O,0.711212099,-0.314749002,0.961864412
P4H6__Molport-035-873-724,Clc1ccc(nn1)N1CCC(CC1)C(=O)N1C[C@H]2C[C@@H](C1)c1cccc(=O)n1C2,0.711199582,-0.284579754,0.94700098
P4H6__Molport-023-212-329,O=C(NCc1cc(on1)-c1ccc2OCCOc2c1)c1ccccn1,0.711019397,0.145215034,0.928454936
P4H6__Molport-002-599-240,CC(C)(C)C(=O)[C@H]1[C@@H]2[C@H]([C@@H]3C=CC=NN13)C(=O)N(C2=O)c1ccccc1F,0.7110129,-0.228675365,0.973083317
P4H6__Molport-039-027-166,O=C(NCC1CCCO1)c1ncn2CC(OCc12)c1ccccc1,0.710606098,1.430889606,0.971774817
P4H6__Molport-047-067-328,Cc1cnc(cn1)C(=O)N1CCOC(COc2cccc(Cl)c2)(CC(=O)N2CCOCC2)C1,0.71055609,-1.03724885,0.960416913
P4H6__Molport-002-990-956,[O-][N+](=O)c1ccc(C=NN2C(=O)C3C(C4C=CC3C3CC43)C2=O)o1,0.710420787,-1.027850628,0.95851773
P4H6__Molport-003-136-495,Cn1cnnc1SCc1cc(=O)c(OC(=O)c2ccc3OCOc3c2)co1,0.710373938,-0.538808346,0.949824035
P4H6__Molport-002-809-855,Oc1ccc(\C=N\N2C(=O)C3C(C4CCC3C=C4)C2=O)c(O)c1,0.709905207,-0.473697662,0.96905005
P4H6__Molport-007-874-485,COc1ccc2OCC(=Cc2c1)C(=O)N1CCN(CC1)C(=O)c1ccco1,0.709627628,-0.77101016,0.874538064
P4H6__Molport-000-932-541,OC(=O)CSc1nnc(o1)-c1ccco1,0.709584415,1.082482457,0.980387688
P4H6__Molport-002-139-733,[O-][N+](=O)c1ccc(\C=N\NC(=O)C2COc3ccccc3O2)s1,0.709518433,-0.685312271,0.97183156
P4H6__Molport-047-948-085,O=c1n(CC2CCC2)ccn(-c2ccc3OCCOc3c2)c1=O,0.70939672,-0.141711473,0.965324044
P4H6__Molport-019-909-569,CCOC(=O)CC(c1cc(Cl)cc2COCOc12)c1oc(CO)cc(=O)c1O,0.709010959,-0.785294056,0.962390304
P4H6__Molport-002-604-242,CC(C)(C)C(=O)[C@H]1[C@@H]2[C@H]([C@@H]3C=CC=NN13)C(=O)N(C2=O)c1ccccc1,0.708946764,0.453800201,0.976956964
P4H6__Molport-027-718-762,COc1ccc2occ(C3CC(=O)Oc4cc(C)[nH]c(=O)c34)c(=O)c2c1,0.708844543,-0.471104145,0.767647803
P4H6__Molport-001-595-252,Oc1ccc(C(=O)N2N=C(CC2(O)C(F)F)C(F)F)c(O)c1,0.708600402,-0.735352993,0.923566163
P4H6__Molport-027-871-804,Cc1cnc(cn1)C(=O)N1CCC2(CC1)CCC(=O)N(CCc1cccnc1)C2,0.708186984,0.079729795,0.956731081
P4H6__Molport-008-379-276,Fc1ccccc1OCc1nc(co1)C(=O)N1CCOCC1,0.708173156,1.706646681,0.972440302
P4H6__Molport-047-010-725,CN(C)C(=O)c1cnn2c(ccnc12)C1CCCCN1C(=O)CN1C(=O)N(C)C2(CCCCC2)C1=O,0.708091497,-0.776611805,0.969013095
P4H6__Molport-028-606-048,O=C(Nc1nc(n[nH]1)C1CCCO1)c1ccc2OCCCOc2c1,0.707918108,-0.207349062,0.9512164
P4H6__Molport-028-856-364,COC(=O)CC(c1ccc2OCOc2c1)c1oc(C)cc(=O)c1O,0.707644641,-0.884688377,0.941022873
P4H6__Molport-047-676-774,Cc1ccc(nn1)N1CC[C@@H]2[C@@H](CO[C@H]2CC(=O)NCCC2CCOCC2)C1,0.707596719,-0.173174858,0.92928046
P4H6__Molport-002-667-080,COc1ccc2N(CC3COc4ccccc4O3)C(=O)C(=O)c2c1,0.707453787,0.678813934,0.944429696
P4H6__Molport-042-668-093,O=C(NCc1ccnc(c1)N1CCCC1=O)c1cccc2OCCOc12,0.707343161,-0.111880064,0.965636492
P4H6__Molport-046-178-522,CN(C)CCc1nnc(NC(=O)C2CCN(CC2)C(=O)c2ccccn2)s1,0.70732379,0.233005524,0.972192228
P4H6__Molport-029-901-654,COCc1ccc(o1)-c1nc(no1)C1CCOC1,0.70726037,1.082329512,0.978108585
P4H6__Molport-002-674-620,O=C(Nc1nccs1)C1[C@@H]2OC3(CN(Cc4ccc5OCOc5c4)C(=O)C13)C=C2,0.707083523,-1.018532276,0.943310618
P4H6__Molport-007-910-612,CN1CCN(CCCNC(=O)c2ccc3c(c2)[nH]c(=S)n(CC2CCCO2)c3=O)CC1,0.706805944,-0.120538235,0.952865124
P4H6__Molport-003-104-854,OC(=O)C(=O)Nc1nc(cs1)-c1ccc2OCCOc2c1,0.706795871,-0.009316683,0.909377456
P4H6__Molport-000-845-030,CC1C2N(C(CC1=O)c1ccco1)C(=O)C1C(C3O[C@]21C=C3)C(=O)Nc1nccs1,0.706756771,-1.416241646,0.898865402
P4H6__Molport-035-784-583,OC(=O)C1CCC(C2CCCCC12)C(O)=O,0.70652473,0.653595448,0.978987336
P4H6__Molport-039-054-032,Cc1ccc(\C=C\C(=O)c2c(O)cc(C)oc2=O)o1,0.706234097,-0.47565341,0.92920804
P4H6__Molport-051-917-173,O=C1NCCc2c(NCCC3CCOC3)nc(Cc3ccc4OCOc4c3)nc12,0.706194282,-0.954759121,0.963929117
P4H6__Molport-001-597-733,CC(NC(=O)Nc1ccc2OCOc2c1)C1CCCO1,0.70593369,-0.012118578,0.917718172
P4H6__Molport-027-855-476,Cc1noc(C)c1CN1CC2(CC1=O)CCN(CC2)C(=O)c1ncoc1C,0.705931783,-0.32602334,0.956571639
P4H6__Molport-021-804-487,CCCCC\C=C/CC(C(O)CC(O)=O)C(O)=O,0.70584929,0.338007212,0.934055388
P4H6__Molport-010-967-918,Cc1ccc(cc1S(=O)(=O)NCc1ccco1)-c1noc(n1)C(=O)N1CCOCC1,0.705755472,0.783277988,0.951020837
P4H6__Molport-002-621-888,CCN1C(=S)S\C(=C/c2nc(C#N)c(o2)N2CCOCC2)C1=O,0.705702245,-0.955930471,0.976515114
P4H6__Molport-005-309-419,COc1cc(C2c3c(OC(N)=C2C#N)[nH]nc3-c2cccnc2)c(OC)c2OCOc12,0.705327749,-1.394137859,0.929195464
P4H6__Molport-035-704-098,COC(=O)CC(c1ccc(O)c(Cl)c1)c1oc(CN2CCOCC2)cc(=O)c1O,0.705269158,-1.561558723,0.975140154
P4H6__Molport-002-618-535,O=C1N(Cc2ccco2)C(=S)S\C1=C\c1nc(C#N)c(o1)N1CCOCC1,0.705265701,-0.914869547,0.962857664
P4H6__Molport-020-223-654,CC(C)c1noc(n1)-c1cn(CC2COc3ccccc3O2)nn1,0.70515573,0.280909061,0.963054776
P4H6__Molport-046-508-982,COc1c(O)ccc(C2COc3cc(O)cc(O)c3C2=O)c1OC,0.704984665,-0.431332111,0.966855109
P4H6__Molport-035-706-506,Oc1ccc2C(=O)C(Cc3ccc(O)c(O)c3)COc2c1,0.704857409,-0.810710907,0.923726261
P4H6__Molport-002-573-239,CCOc1cccc(\C=N/NC(=O)C2COc3ccccc3O2)c1O,0.704662919,-0.298041105,0.940176189
P4H6__Molport-003-812-040,Oc1cc(O)c(C(=O)COc2ccc(cc2)[N+]([O-])=O)c(O)c1,0.704513371,-0.340993166,0.932476163
P4H6__Molport-000-640-493,Oc1cc(O)c(C(=O)Cc2ccccn2)c(O)c1,0.704350948,0.367797852,0.969170749
P4H6__Molport-001-553-689,CC(C)c1ccc(cc1)C(=O)NNC(=O)C1C2CCC(C2)C1C(O)=O,0.704035223,0.304355383,0.961143553
